3.73723506927, 1650746308.8
5.04567623138, 1650746308.8
5.02523183823, 1650746308.8
3.73723506927, 1650746308.8
3.73723506927, 1650746308.81
4.16656732559, 1650746308.81
5.07429838181, 1650746308.81
5.02523183823, 1650746308.81
4.62861061096, 1650746308.81
5.0088763237, 1650746308.81
4.2197227478, 1650746308.81
5.50771951675, 1650746308.81
5.51998615265, 1650746308.81
3.75767946243, 1650746308.82
5.47091960907, 1650746308.82
4.13385629654, 1650746308.82
3.75767946243, 1650746308.82
3.7535905838, 1650746308.82
5.07838726044, 1650746308.82
3.7535905838, 1650746308.82
4.23607826233, 1650746308.82
5.50363063812, 1650746308.83
4.15021181107, 1650746308.83
4.26878929138, 1650746308.83
4.19927835464, 1650746308.83
4.15021181107, 1650746308.83
4.20336723328, 1650746308.83
4.20336723328, 1650746308.83
4.11750078201, 1650746308.83
4.18701171875, 1650746308.84
5.02114295959, 1650746308.84
5.04567623138, 1650746308.84
4.63269948959, 1650746308.84
3.72496843338, 1650746308.84
3.37741374969, 1650746308.84
5.06203174591, 1650746308.84
4.15021181107, 1650746308.84
4.23607826233, 1650746308.84
3.79039049149, 1650746308.85
5.51998615265, 1650746308.85
4.19927835464, 1650746308.85
5.02523183823, 1650746308.85
4.15021181107, 1650746308.85
3.7535905838, 1650746308.85
5.4872751236, 1650746308.85
4.19927835464, 1650746308.85
5.09474277496, 1650746308.86
3.74132394791, 1650746308.86
4.15021181107, 1650746308.86
5.00478744507, 1650746308.86
5.47091960907, 1650746308.86
4.19927835464, 1650746308.86
4.98843193054, 1650746308.86
4.15021181107, 1650746308.86
3.73723506927, 1650746308.87
4.56318855286, 1650746308.87
4.23607826233, 1650746308.87
5.0088763237, 1650746308.87
5.04567623138, 1650746308.87
4.64905500412, 1650746308.87
4.15021181107, 1650746308.87
3.77403497696, 1650746308.87
3.32834720612, 1650746308.87
4.16656732559, 1650746308.88
4.2197227478, 1650746308.88
28.6385059357, 1650746334.12
28.5894393921, 1650746339.13
28.6057949066, 1650746344.14
3.12390327454, 1650746349.14
3.51643562317, 1650746354.15
4.86985445023, 1650746359.16
14.7322297096, 1650746364.16
28.5730838776, 1650746369.17
28.6589503288, 1650746374.17
29.067838192, 1650746379.18
6.14149570465, 1650746384.19
7.27002620697, 1650746389.2
7.27002620697, 1650746394.2
7.04922676086, 1650746399.2
28.6548614502, 1650746404.21
29.0514826775, 1650746409.22
28.9983272552, 1650746414.22
3.43056917191, 1650746419.23
18.8292860985, 1650746424.23
29.067838192, 1650746429.24
28.6057949066, 1650746434.25
29.4644594193, 1650746439.26
28.6589503288, 1650746444.26
28.6548614502, 1650746449.27
28.6548614502, 1650746454.28
29.4603705406, 1650746459.29
28.6221504211, 1650746464.29
28.6098837852, 1650746469.3
28.6589503288, 1650746474.31
28.6385059357, 1650746479.31
28.6753058434, 1650746484.32
28.6753058434, 1650746489.33
28.6057949066, 1650746494.34
29.0351271629, 1650746499.34
28.5894393921, 1650746504.35
28.6098837852, 1650746509.36
28.6221504211, 1650746514.36
28.6262392998, 1650746519.37
29.067838192, 1650746524.38
28.5689949989, 1650746529.39
28.5894393921, 1650746534.4
29.566681385, 1650746539.4
28.6057949066, 1650746544.41
28.6262392998, 1650746549.41
29.4808149338, 1650746554.42
28.6385059357, 1650746559.43
28.6548614502, 1650746564.43
29.0351271629, 1650746569.44
28.5894393921, 1650746574.45
29.1046380997, 1650746579.45
28.6916613579, 1650746584.46
28.6057949066, 1650746589.47
29.0351271629, 1650746594.47
28.6753058434, 1650746599.48
28.6916613579, 1650746604.49
28.6057949066, 1650746609.5
29.067838192, 1650746614.5
29.0514826775, 1650746619.51
28.6916613579, 1650746624.52
28.6057949066, 1650746629.53
29.566681385, 1650746634.54
10.3612184525, 1650746639.54
6.79162740707, 1650746644.55
4.08070087433, 1650746649.55
4.75127696991, 1650746654.55
4.92300987244, 1650746659.56
